codigo_proyecto,institucion financiante,programa,Instrumento,anio,nombre_proyecto,estado,Investigador,tipo_participación,institucion ejecutora,id institucion,tipo_participacion,region(es)_ejecución,region(es)_ejecución_rec,Taxonomia FIA,Taxonomia Cameron,Taxonomia_CORFO,Taxonomia Sector Aplicacion (propia),objetivos,objetivos_especificos
12PIE-16362,CORFO,INNOVACION EMPRESARIAL,PROTOTIPOS DE INNOVACION EMPRESARIAL,2013,PROTOTIPO SISTEMA AUTOMATIZADO PARA RECUPERACIÓN DE AGUA EMPLEADA EN PROCESOS DE LAVADO DE VEHÍCULOS UTILIZADOS EN MINERÍA,,,,INGENIERÍA GESTIÓN Y DESARROLLO SOCIEDAD ANÓNIMA,7929,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
12PIE-17743,CORFO,INNOVACION EMPRESARIAL,PROTOTIPOS DE INNOVACION EMPRESARIAL,2013,PROTOTIPO PARA TRATAMIENTO ULTRARAPIDO   DE AGUAS PROVENIENTES DEL LAVADO DE CAMIONES MINEROS,,,,Marpro Chile SA,1274,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
12SUP-17623,CORFO,EMPRENDIMIENTO (I),START-UP  CHILE (I),2013,PRODUCTOS AGUAZUL,,,,KEVIN CLOUTIER WOOLLEY,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-18365,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2013,DESALINIZACIÓN DE AGUA DE MAR DE BAJO COSTO MEDIANTE EL USO DE ENERGÍA SOLAR,,,,Universidad Técnica Federico Santa María,240,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
13IDL1-18385,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2013,ESTUDIO DE LAVA CHILENA PARA USO EN BIOFILTRO DE ALTA TECNOLOGÍA Y OTRAS TECNOLOGÍAS DE TRATAMIENTO DE AGUAS RESIDUALES,,,,FUNDACIÓN SERCAL,7930,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
13IDL1-18385,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2013,ESTUDIO DE LAVA CHILENA PARA USO EN BIOFILTRO DE ALTA TECNOLOGÍA Y OTRAS TECNOLOGÍAS DE TRATAMIENTO DE AGUAS RESIDUALES,,,,"INGEMAB, CONSULTORÍA Y SERVICIOS LTDA.",7931,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-25267,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,MFC – WAS: CELDAS DE COMBUSTIÓN MICROBIANA (MICROBIAL FUEL CELLS) PARA BIORREMEDIACIÓN DE LODOS EN PLANTAS DE TRATAMIENTO DE AGU,,,,Aguamarina SPA,1275,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-25348,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,SISTEMA DE DESINFECCIÓN DE AGUAS EN EL SECTOR HORTOFRUTÍCOLA APROVECHANDO LAS PROPIEDADES BACTERICIDAS DEL COBRE,,,,INVERSIONES CADAQUÉS LIMITADA,7932,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
13IDL1-25348,CORFO,INNOVA_CHILE,,2014,Sistema de Desinfección de Aguas en el Sector Hortofrutícola aprovechando las Propiedades Bactericidas del Cobre,T,,,Inversiones Cadaqués Ltda.  ,952,BENEFICIARIA / DESARROLLADOR,Región Metropolitana,14,Riego y drenaje; Sustentabilidad; Descontaminación; Producción limpia; Recursos hídricos,,,2,"El Presente Perfil Tiene por Objeto Fundamental Sentar las Bases para Poder Formular un Proyecto de I+D Aplicada (L2). el es Hallar una Solución Sostenible y Respetuosa con el Medioambiente que Mejore los Actuales Sistemas de Purificación de Aguas Recirculadas. a Priori se Cree que Dicha Solución Podría Consistir en un Sistema de Desinfección de Aguas a partir del uso de Cobre. el Sistema, Necesariamente, Deberá Adaptarse a las Limitaciones y Exigencias del Proceso Productivo Hortofrutícola y Podría Acompanarse de un Tratamiento Complementario para Conseguir una Higienización Total. Debido a su Carácter Innovador, para Poder Llegar a Esa Etapa de Diseno de la Solución Apropiada, Primero es Preciso Resolver Ciertas Incertidumbres Técnicas mediante Actividades de Investigación. de entre Ellas se Destacan Seis Aspectos Fundamentales: 1. Exigencias que ha de Satisfacer la Solución Tecnológica en Función de los Procesos Industriales Empleados en Cada Fábrica; 2. Identificación de Tratamientos Complementarios que permitan Alcanzar una Desinfección Total del Agua; 3. Minimización del Tiempo de Recirculación; 4. Evaluación de Distintos Dispositivos de Recirculación; 5. Evaluación de la Posibilidad de Aprovechar la Elevada Conductividad Térmica del Cobre para Mejorar la Eficiencia de los Sistemas de la Propia Industria que Emplean Agua Caliente; 6. Eliminación de Microorganismos Característicos Presentes en Frutas y Verduras. Así, Tras Conocer con Máximo Nivel de Detalle la Respuesta Estructural de Cada Uno de los Elementos que Conforman el Sistema Desinfección de Agua, se Estará en Situación de no Solo Optimizar el Diseno que se Implementaría en el Futuro Proyecto L2 Sino También Determinar los Tipos de Materiales que Podrían Ser Empleados para Alcanzar el Cumplimiento de las Exigencias tanto Técnicas como Económicas de la nueva Solución. Finalmente, se Evaluaran que Ventajas y que Limitaciones Presentan, así como cuál es el Coste de su Implantación y Cuánto Estarían Dispuestos a Pagar los Clientes Finales. por Otro Lado, y como Paso Posterior a la Elaboración de las Citadas Evaluaciones y Confirmación de las Ideas e Hipótesis sobre las que se Cimienta este Perfil, Junto al Estado del Arte y los Resultados Obtenidos, se Plantea la Búsqueda tanto de Futuros Socios como de Clientes Potenciales. Siendo Ambos Piezas Imprescindibles en la Definición y Desarrollo del Nuevo Producto. la Estrategia a Seguir es la Siguiente: - en lo Referido a los Clientes, se Planea establecer Contacto con las Diferentes Empresas Constructoras y Consultoras Presentes en el País. el Objetivo de establecer Contacto con Estas Instituciones es que se Considera Clave para el Éxito Conocer las Necesidades de todos Ellos, y Hacerles Conocedores y Partícipes de la Idea que se Quiere Desarrollar. el Fin Último y Objetivo de las Numerosas Reuniones que se lleven a Cabo Será Conseguir su Apoyo y Sondear su Interés en la Futura Solución, Siendo Éste Motivado por la Presentación de las Ventajas Técnicas y Económicas que puede Suponer el uso de la nueva Solución, e Invitarles a Participar y Conocer los Resultados del Desarrollo a Nivel Prototipo del Nuevo Producto en el Marco del Futuro Proyecto L2. - en Cuanto a los Futuros Socios, se Piensa en Crear Alianzas que Perduren en el Tiempo: Desde el Trabajo Conjunto para la Definición del Proyecto Hasta la Explotación Comercial de los Resultados Finales una Vez Sean Validados en Diferentes Pruebas. Si bien se Piensa en una Futura Proyección Internacional del Producto, en esta Etapa Temprana se Centrarán los Esfuerzos en Afianzar la Estructura a Nivel Nacional. se Trata de Crear un Compromiso que sea Beneficioso para Todas las Partes, Dejando Claro Desde la Primera Reunión que Antes de Empezar a Trabajar es Preciso Fijar el Papel de Cada Participante y las Fórmulas de Repartición de los Derechos sobre el Futuro Producto. en Cuanto a los Potenciales Socios Científicos, se Plantea También como Objetivo en el Plan de Trabajo el Es",
13IDL1-25387,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,BIORIL: BIOPRODUCTO PARA REMEDIACIÓN DE RESIDUOS INDUSTRIALES LÍQUIDOS,,,,Aguamarina SPA,1275,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-25455,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,PAQUETE TECNOLÓGICO  PARE EL TRATAMIENTO DE AGUAS DE PROCESOS INDUSTRIALES MEDIANTE ELECTRODIÁLISIS UTILIZANDO ENERGÍA GENERADA POR MICROORGANISMOS,,,,SOCIEDAD DE BIOTECNOLOGÍA DEL NORTE LIMITADA,7933,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-25532,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,TRATAMIENTO ANAEROBIO DE AGUAS RESIDUALES A BAJA TEMPERATURA A TRAVÉS DEL EMPLEO DE MICROORGANISMOS PSICRÓFILOS,,,,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,69,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-25534,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,ESTUDIO DEL COMPORTAMIENTO REOLÓGICO DE PASTAS DE ARENAS DE RELAVE CEMENTADAS PARA SU UTILIZACIÓN COMO RELLENO HIDRÁULICO DE CASERONES ABANDONADOS,,,,JRI Ingeniería,434,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
13IDL1-25544,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,"DESARROLLO DE FILTROS EN BASE A MACROALGAS PARA LA BIOSORCIÓN DE BORO, ARSÉNICO, NÍQUEL Y MANGANESO PRESENTES EN AGUAS CONTAMINA",,,,Universidad Católica de la Santísima Concepción,103,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
13IDL1-25560,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,AUMENTO DE LA EFICIENCIA TÉCNICA DE LOS ATRAPANIEBLAS,,,,CONSULTORA PROFESIONAL AGRARIA SUR LIMITADA,7934,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
13IDL1-25560,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,AUMENTO DE LA EFICIENCIA TÉCNICA DE LOS ATRAPANIEBLAS,,,,MINERA ANDES IRON LIMITADA,1276,ASOCIADO,,,,,,9,,
13IDL1-25586,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,DISEÑO DE CELDAS DE FLOTACIÓN DE MINERALES CON REDUCCIÓN SIGNIFICATIVA DE USO DE AGUA,,,,Ingeniería y Construcciones Salas Hermanos Ltda,1277,ASOCIADO,,,,,,6,,
13IDL1-25671,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 1, PERFIL DE I+D APLICADA",2014,REMEDIACIÓN DEL RECURSO HÍDRICO DE CANAL PALITO-CHAÑARAL MEDIANTE BIOADSORCIÓN BACTERIANA,,,,Universidad Católica del Norte,107,BENEFICIARIA / DESARROLLADOR,,,,,,8,,
13IDL2-18307,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2013,BIOCYCLING: DESARROLLO DE CATALIZADOR A BASE DE DESECHO DE PLANTAS DE TRATAMIENTO DE AGUAS PARA REDUCIR EL USO DE INSUMOS EN LA,,,,INIA Instituto de Investigaciones Agropecuarias  ,923,COEJECUTOR / CODESARROLLADOR,,,,,,2,,
13IDL2-18307,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2013,BIOCYCLING: DESARROLLO DE CATALIZADOR A BASE DE DESECHO DE PLANTAS DE TRATAMIENTO DE AGUAS PARA REDUCIR EL USO DE INSUMOS EN LA,,,,Biocycling S. A.  ,946,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
13IDL2-18307,CORFO,INNOVA_CHILE,,2013,Biocycling: Desarrollo de Catalizador a Base de Desecho de Plantas de Tratamiento de Aguas para Reducir el uso de Insumos en la Agroindustria,E,,,Biocycling S. A.  ,946,BENEFICIARIA / DESARROLLADOR,Región Metropolitana,14,Riego y drenaje; Suelos y fertilidad; Sustentabilidad; Agricultura orgánica / producto orgánico; Equipos y líneas de proceso; Tecnologías de proceso; Transferencia tecnológica y propiedad intelectual; Valorización y gestión de residuos,,,2,Desarrollar a Nivel de Laboratorio un Proceso de Extracción de Sustancias Húmicas desde Humus de Lombriz de Alto Rendimiento y Costo-eficaz que Permita el Desarrollo de una Formulación Rica en Estas Sustancias y que Conserve las Propiedades del Humus.Desarrollar una Formulación Rica en Sustancias Húmicas (al Menos 80%) a Partir de Humus de Lombriz para su Uso en Riego Tecnificado o Directo y Validar su Efectividad Como: I) Catalizador de la Fertilización Química lo que Permitirá Disminuir el Uso de este Tipo de Sustancias en al Menos un 30% y Ii) Ahorro del Recurso Hídrico en al Menos un 20%.Evaluar la Eficacia de la Formulación en Términos de la Reducción del Uso de Fertilizantes Químicos y Recurso Hídrico en Ensayos en Invernadero y de Campo en Condiciones Controladas.Valorizar los Resultados del Proyecto e Implementar una Estrategia de Protección de la Propiedad Intelectual.,
13IDL2-18665,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2013,"DESARROLLO DE BIOFILTROS PARA LA RECUPERACIÓN DE COBRE, ABATIMIENTO DE ARSENICO Y TRATAMIENTO DE AGUAS SALINAS",,,,Corporación Nacional del Cobre,324,ASOCIADO,,,,,,6,,
13IDL2-18716,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2013,GENERACIÓN DE POLÍMEROS PARA LA OPTIMIZACIÓN DE PROCESOS DE ESPESAMIENTO Y DEPÓSITO DE RELAVES DE COBRE,,,,JRI Ingeniería,434,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
13IDL2-23425,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,ALGAEFILTER BIOFILTRO DE ALGAS INMOVILIZADAS EN MATRIZ POLIMERICA PARA EL TRATAMIENTO DE AGUA CON ALTO CONTENIDO DE METALES PESA,,,,PIGMENTOS NATURALES S.A.Pigmentos,7935,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
13IDL2-23425,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,ALGAEFILTER BIOFILTRO DE ALGAS INMOVILIZADAS EN MATRIZ POLIMERICA PARA EL TRATAMIENTO DE AGUA CON ALTO CONTENIDO DE METALES PESA,,,,SANTA IGNACIA SPA,7936,ASOCIADO,,,,,,5,,
13IDL2-23425,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,ALGAEFILTER BIOFILTRO DE ALGAS INMOVILIZADAS EN MATRIZ POLIMERICA PARA EL TRATAMIENTO DE AGUA CON ALTO CONTENIDO DE METALES PESA,,,,JOHN RIQUELME Y COMPANIA LIMITADA,7937,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
13IDL3-25745,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 3, VALORIZACIÓN Y PROTECCIÓN PI - 2013",2014,VALORACIÓN DE UN MÉTODO PARA LA REMOCIÓN BIOLÓGICA DE SULFATO Y METALES DESDE EFLUENTES MINEROS O INDUSTRIALES,,,,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
13NODO-25797,CORFO,COMPETITIVIDAD,NODOS PARA LA COMPETITIVIDAD,2013,NODO PARA LA GESTION HIDRICA Y OPTIMIZACION DEL RIEGO EN EL SECTOR HORTOFRUTÍCOLA DE LA REGION DE OHIGGINS,,,,K&L CONSULTORES ASOCIADOS SPA,7938,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
13NODO-25797-2,CORFO,COMPETITIVIDAD,NODOS PARA LA COMPETITIVIDAD,2014,NODO PARA LA GESTION HIDRICA Y OPTIMIZACION DEL RIEGO EN EL SECTOR HORTOFRUTÍCOLA DE LA REGION DE OHIGGINS,,,,FEDEFRUTA,1250,AOI (Agente operador intermediario),,,,,,2,,
13PDT-18995,CORFO,INNOVA_CHILE,,2013,PDT Búsqueda atracción y Aplicación de conocimientos en uso eficiente del Recurso Hídrico en condiciones de déficit y fortalecimiento de la Gestión de la Asociación de Canalistas del Embalse Recoleta.,T,,,Asociación de Canalistas del Embalse Recoleta  ,947,BENEFICIARIA / DESARROLLADOR,Coquimbo,4,Agrometeorología / agroclimatología; Riego y drenaje; Recursos Naturales y Medio Ambiente; Educación / capacitación; Gestión; Eficiencia hídrica; Extensión y difusión tecnológica; Recursos hídricos,,,2,"Actualizar y en Algunos Casos Mejorar las Capacidades Técnicas en los Agricultores Beneficiados del Embalse Recoleta en Materias Relacionadas al Riego y Manejo de sus Cultivos, Así como También el Potenciamiento de la Organización de Regantes. con Ello se Podrán Determinar las Curvas de Demanda Hídrica, Individual y Agregada. "," Mejorar y Potenciar las Capacidades Técnicas de los Agricultores de la Asociación de Canalistas del Embalse Recoleta en Materias Relacionadas al uso Eficiente y Oportuno del Agua de Riego en sus Cultivos, Por Medio de Actividades de Difusión y Transferencia Tecnológic ? ; Potenciar la Organización de Regantes, a través de la Captación y Generación de Información de sus Miembros, del Sistema de Distribución del Agua de Riego y Finalmente de la Materialización de una Hoja de Ruta a un Horizonte de 15 Anos, Conocida Por Toda la Asociación de Canalistas del Embalse Recolet"
13PDT-20901,CORFO,INNOVA_CHILE,,2013,Programa de Difusión Tecnológica para el Establecimiento de Medidas de Eficiencia Hídrica en Productores de Uva de Mesa de la Región de Coquimbo.,T,,,Sociedad Agrícola del Norte  ,948,BENEFICIARIA / DESARROLLADOR,Coquimbo,4,Manejo productivo; Riego y drenaje; Sustentabilidad; Recursos Naturales y Medio Ambiente; Educación / capacitación; Eficiencia hídrica; Extensión y difusión tecnológica,,,2,"Implementar un Programa que Permita a las Pequenas y Medianas Empresas (Pyme) del Sector Agrícola Productoras de Uva de Mesa de las Provincias Elqui y Limarí, Adoptar Tecnologías para que Implementen Medidas para Optimizar el uso del Agua en sus Sistemas Productivos.",
13PDT-20923,CORFO,INNOVA_CHILE,,2013,Incremento de la Competitividad de los Productores de Palto Hass de la Región de Valparaíso Mediante la Transferencia y Capacitación del uso de Sensores de Humedad de Suelo.,T,,,INIA Instituto de Investigaciones Agropecuarias  ,923,BENEFICIARIA / DESARROLLADOR,Valparaíso,5,Manejo productivo; Riego y drenaje; Suelos y fertilidad; Eficiencia energética; Eficiencia hídrica; Extensión y difusión tecnológica,,,2,Contribuir al Aumento de la Competitividad de Productores de Palto ‘Hass en la Región de Valparaíso Mediante la Transferencia e Instalación de Capacidades en la Utilización de Sensores de Humedad para Optimizar el uso del Agua.,
13PRAE-24270,CORFO,INNOVA_CHILE,,2013,"Agua Embotellada Valle Ingahuaz, Valle de Elquí",T,,,Sociedad Ingahuaz Ltda.  ,949,BENEFICIARIA / DESARROLLADOR,Coquimbo,4,Comercialización y Marketing; Sustentabilidad; Recursos Naturales y Medio Ambiente; Procesamiento / Transformación; Alimentos gourmet; Equipos y líneas de proceso; Recursos hídricos,,,9,"Desarrallar un Agua Premium del Valle de Elqui, Proveniente de Vertientes de las Montanas de la Pre-Cordillera",
13ZOAR-22345,CORFO,COMPETITIVIDAD,PROGRAMA DE APOYO A LA INVERSIÓN EN ZONAS DE OPORT,2013,MANTENCIÓN PLANTAS DE TRATAMIENTO DE AGUAS SERVIDAS Y LIMPIEZA DE FOSAS SÉPTICAS,,,,Andrea Carolina Canales Bizama,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
14CS-31102,CORFO,EMPRENDIMIENTO,PRIMER CONCURSO CAPITAL SEMILLA 2014 (E),2014,SSAIS (SISTEMA ABIOTICO AUTOSOSTENIBLE DE IRRIGACIÓN) (SELF-SUSTAINING ABIOTIC IRRIGATION SYSTEM),,,,Abiotic Hardware Solutions SpA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
10IERI-8978,CORFO,INNOVACION EMPRESARIAL,,2011,PROTOTIPO  PARA MEDICION DE NIVELES DE LIQUIDOS EN FUNDICIONES MINERAS CON SENSORES  APLICADOS A LA BIOMEDICINA,,,,GREEN MINING PROCESS LIMITADA,#N/A,BENEFICIARIA / DESARROLLADOR,,,,,,,,
14CS-37603,CORFO,EMPRENDIMIENTO,PRIMER CONCURSO CAPITAL SEMILLA 2014 (E),2015,AGUA PURA ECO,,,,Natalia Catalina Rozas  Toloza,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
14IDL2-29941,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,DESARROLLO Y VALIDACIÓN DE UN SISTEMA INTEGRADO DE AGRICULTURA MARINA DE SARCOCORNIA Y DIGESTIÓN ANAEROBIA PARA EL TRATAMIENTO DE AGUAS DE LA ACUICULTURA PARA LA OBTENCIÓN DE SUBPRODUCTOS DE VALOR ENERGÉTICO BAJO EL CONCEPTO DE BIOREFINERÍA,,,,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,69,BENEFICIARIA / DESARROLLADOR,,,,,,4,,
14IDL2-29941,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,DESARROLLO Y VALIDACIÓN DE UN SISTEMA INTEGRADO DE AGRICULTURA MARINA DE SARCOCORNIA Y DIGESTIÓN ANAEROBIA PARA EL TRATAMIENTO DE AGUAS DE LA ACUICULTURA PARA LA OBTENCIÓN DE SUBPRODUCTOS DE VALOR ENERGÉTICO BAJO EL CONCEPTO DE BIOREFINERÍA,,,,"ENYMA, ENERGIA Y MEDIO AMBIENTE LIMITADA",7939,ASOCIADO,,,,,,4,,
14IDL2-30058,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,ABATIMIENTO DE METALOIDES POR MEDIO DE CULTIVO DE MICROALGAS COMO TECNOLOGÍA DE REDUCCIÓN DE CONTAMINANTES EN LA POTABILIZACIÓN DEL AGUA DULCE EN LA ZONA CENTRO NORTE DE CHILE,,,,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,69,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
14IDL2-30058,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,ABATIMIENTO DE METALOIDES POR MEDIO DE CULTIVO DE MICROALGAS COMO TECNOLOGÍA DE REDUCCIÓN DE CONTAMINANTES EN LA POTABILIZACIÓN DEL AGUA DULCE EN LA ZONA CENTRO NORTE DE CHILE,,,,SOCIEDAD DE INVERSIONES Y DESARROLLO SOTO & GOMEZ SPA,7940,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
14IDL2-30058,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,ABATIMIENTO DE METALOIDES POR MEDIO DE CULTIVO DE MICROALGAS COMO TECNOLOGÍA DE REDUCCIÓN DE CONTAMINANTES EN LA POTABILIZACIÓN DEL AGUA DULCE EN LA ZONA CENTRO NORTE DE CHILE,,,,Ecopreneur SA,1279,ASOCIADO,,,,,,5,,
14IDL2-30059,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,DESARROLLO DE UN NUEVO EQUIPO DE LAVADO AUTOMATICO DE BIN QUE INCLUYE UN SISTEMA DE RECICLAJE DE AGUA DE LAVADO Y UN SISTEMA DE EFICIENCIA ENERGETICA Y ENERGIAS RENOVABLES PARA ATENDER DEMANDAS DE LA INDUSTRIA PESQUERA Y FRUTICOLA,,,,Soluciones Mecánicas Mechsol Limitada,1280,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
14IDL2-30059,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,DESARROLLO DE UN NUEVO EQUIPO DE LAVADO AUTOMATICO DE BIN QUE INCLUYE UN SISTEMA DE RECICLAJE DE AGUA DE LAVADO Y UN SISTEMA DE EFICIENCIA ENERGETICA Y ENERGIAS RENOVABLES PARA ATENDER DEMANDAS DE LA INDUSTRIA PESQUERA Y FRUTICOLA,,,,SOC PESQUERA LANDES SOCIEDAD ANONIMA,7942,ASOCIADO,,,,,,9,,
14IDL2-30092,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,SINTESIS DE MATERIAL ZEOLITICO A PARTIR DE CENIZAS VOLANTES DE CARBON MINERAL PARA USO AGRÍCOLA Y TRATAMIENTO DE AGUAS,,,,E.CL S.A.,7943,ASOCIADO,,,,,,9,,
14IDL2-30108,CORFO,CAPACIDADES TECNOLÓGICAS,"LINEA 2, PROYECTO DE I+D APLICADA",2014,DISENO  DE NANOPARTICULAS HIBRIDAS DE COBRE CON PROPIEDADES PLASMONICAS ESPECIFICAS PARA LA DESALINIZACION SUSTENTABLE DE AGUA MAR MEDIANTE ENERGIA TERMICA SOLAR.,,,,PLASTICOPPER SPA.,7944,ASOCIADO,,,,,,9,,
14IDL4-30348,CORFO,INNOVACION EMPRESARIAL,"LINEA 4, EMPAQ. Y TRANSF. (IEMPRESARIAL)",2014,"DEMOSTRACIÓN Y COMERCIALIZACIÓN DE LA TECNOLOGÍA F8A PARA EL TRATAMIENTO DE AGUAS DE LASTRE MEDIANTE FILTRACIÓN Y EXPOSICIÓN A RADIACIÓN ULTRAVIOLETA, EN LOS MERCADOS POTENCIALES IDENTIFICADOS",,,,PONTIFICIA UNIVERSIDAD CATÓLICA DE VALPARAÍSO,69,COEJECUTOR / CODESARROLLADOR,,,,,,5,,
14IDL4-30348,CORFO,INNOVACION EMPRESARIAL,"LINEA 4, EMPAQ. Y TRANSF. (IEMPRESARIAL)",2014,"DEMOSTRACIÓN Y COMERCIALIZACIÓN DE LA TECNOLOGÍA F8A PARA EL TRATAMIENTO DE AGUAS DE LASTRE MEDIANTE FILTRACIÓN Y EXPOSICIÓN A RADIACIÓN ULTRAVIOLETA, EN LOS MERCADOS POTENCIALES IDENTIFICADOS",,,,U V MAOTO S.A.,7924,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
14ITE1-34968,CORFO,INNOVACION EMPRESARIAL,INNOVACIÓN EN PRODUCTOS Y PROCESOS (PROTOTIPO),2014,"PROTOTIPO PLANTA DE TRATAMIENTO Y REGULACIÓN DE AGUA POTABLE MODULAR, DE RÁPIDO DESPLIEGUE",,,,Najar Ingenieros SA,1283,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
14ITE2-35141,CORFO,INNOVACION EMPRESARIAL,VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES,2015,DESARROLLO Y EMPAQUETAMIENTO TECNOLÓGICO Y COMERCIAL DE SISTEMA DE OXIGENACIÓN MECÁNICA DE GRANDES CUERPOS DE AGUA XDMA,,,,DVS Tecnología SA,1284,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
14NODO-33512-1,CORFO,COMPETITIVIDAD,NODOS PARA LA COMPETITIVIDAD,2014,NODO DE RIEGO PARA CAUQUENES,,,,Compañía Agropecuaria Copeval S.A.  ,942,AOI (Agente operador intermediario),,,,,,2,,
14NODO-33512-1,CORFO,COMPETITIVIDAD,NODOS PARA LA COMPETITIVIDAD,2014,NODO DE RIEGO PARA CAUQUENES,,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
14NODO-33512-1,CORFO,COMPETITIVIDAD,NODOS PARA LA COMPETITIVIDAD,2014,NODO DE RIEGO PARA CAUQUENES,,,,CONSULTORA CAUQUENES EMPRENDE LIMITADA,Sin actividad,BENEFICIARIO COMPETITIVIDAD,,,,,,2,,
